[0x0000273c] | DtManager            | INFO  | 2017-09-28 01:44:27,940 | Exit DT worker thread
[0x0000203c] | DtManager            | INFO  | 2017-09-28 01:44:27,940 | Exit DT worker thread
[0x000032ec] | DtManager            | INFO  | 2017-09-28 01:44:27,940 | Exit DT worker thread
[0x0000305c] | DtManager            | INFO  | 2017-09-28 01:44:27,940 | Exit DT worker thread
[0x000031e0] | DtManager            | INFO  | 2017-09-28 01:44:27,940 | Exit DT worker thread
[0x000030f0] | DtManager            | INFO  | 2017-09-28 01:44:27,938 | Exit DT worker thread
[0x000018a8] | Main                 | INFO  | 2017-09-28 01:44:27,973 | SvcManager: DtManager.StopThreads() - end
[0x00002a0c] | LsManager            | INFO  | 2017-09-28 01:44:27,984 | Exit LS low priority cmd handler
[0x00003398] | LsManager            | INFO  | 2017-09-28 01:44:27,984 | Exit LS high priority cmd handler
[0x00000870] | LsManager            | INFO  | 2017-09-28 01:44:27,986 | Exit LS data handler
[0x000018a8] | Main                 | INFO  | 2017-09-28 01:44:28,006 | SvcManager: LsManager.StopThreads() - end
[0x00001af8] | LsManager            | INFO  | 2017-09-28 01:44:28,012 | Exit LS high priority cmd handler
[0x00002e84] | LsManager            | INFO  | 2017-09-28 01:44:28,014 | Exit LS data handler
[0x00000500] | LsManager            | INFO  | 2017-09-28 01:44:28,015 | Exit LS low priority cmd handler
[0x000018a8] | Main                 | INFO  | 2017-09-28 01:44:28,040 | SvcManager: LsManager.StopThreads() - end
[0x00002d4c] | LsManager            | INFO  | 2017-09-28 01:44:28,050 | Exit LS low priority cmd handler
[0x0000211c] | LsManager            | INFO  | 2017-09-28 01:44:28,059 | Exit LS high priority cmd handler
[0x00000a78] | GPUManager           | INFO  | 2017-09-28 01:44:28,080 | Board 0 on thread 0 <Intel(R) Iris(TM) Graphics 540>: No more jobs. You're fired!
[0x00000a78] | GPUManager           | INFO  | 2017-09-28 01:44:28,092 | Clean up and shut down board 0 on thread 0
[0x00001f18] | GPUManager           | INFO  | 2017-09-28 01:44:28,102 | SBM[0|0]<Intel(R) Iris(TM) Graphics 540> Doomed
[0x00001f18] | LsManager            | INFO  | 2017-09-28 01:44:28,103 | Exit LS data handler
[0x000018a8] | Main                 | INFO  | 2017-09-28 01:44:28,132 | SvcManager: LsManager.StopThreads() - end
[0x000018a8] | IO                   | INFO  | 2017-09-28 01:44:28,138 | RED FinalizeSdk
[0x000018a8] | DpManager            | INFO  | 2017-09-28 01:44:28,142 | Stopping DpWfmWorker threads -- start
[0x00002f44] | DpManager            | INFO  | 2017-09-28 01:44:28,143 | DpWfmWorker thread exit
[0x00002cfc] | DpManager            | INFO  | 2017-09-28 01:44:28,143 | DpWfmWorker thread exit
[0x00002f28] | DpManager            | INFO  | 2017-09-28 01:44:28,143 | DpWfmWorker thread exit
[0x00002bf0] | DpManager            | INFO  | 2017-09-28 01:44:28,143 | DpWfmWorker thread exit
[0x000018a8] | DpManager            | INFO  | 2017-09-28 01:44:28,153 | Stopping DpWfmWorker threads -- done
[0x000018a8] | SyManager.Project    | INFO  | 2017-09-28 01:44:28,188 | Unlock project Untitled Project
[0x000030e8] | DtManager            | INFO  | 2017-09-28 01:44:28,215 | Audio WFM Generation thread quits
[0x000018a8] | Main                 | INFO  | 2017-09-28 01:44:28,778 | g_MainTerm: BtStartupShutdownControl.Shutdown() - finished
[0x000018a8] | Main                 | INFO  | 2017-09-28 01:44:29,009 | Main thread exited successfully
